ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
2793	Tahitian_173	to buy	tahi1242	1869	ho'o mai	ho'o mai	h o ʔ o _ m a i		Clark-173-2005	1193	False	7
3786	Penrhyn_235	to buy	penr1237	1869	hoko	hoko	h o k o		POLLEX	1193	True	7
4250	Mangareva_239	to buy	mang1401	1869	'oko	'oko	ʔ o k o		POLLEX	1193	False	7
4724	Tuamotuan_246	to buy	tuam1242	1869	hoko	hoko	h o k o		POLLEX	1193	False	7
5725	Rapanui_264	to buy	rapa1244	1869	mono	mono	m o n o		POLLEX	977	False	
5726	Rapanui_264	to buy	rapa1244	1869	ho'o	ho'o	h o ʔ o		POLLEX	1193	True	7
247	NorthMarquesan_38	to chew	nort2845	321	nennahhu	nennahhu	n e n n a h h u	kakahu	POLLEX	556	True	
487	Hawaiian_52	to chew	hawa1245	321	mama	mama	m a m a		71458	78	False	1
786	Rarotongan_58	to chew	raro1241	321	-ìa	-ìa	ʔ i a	ngau-a	POLLEX	1327	False	8
1024	Maori_85	to chew	maor1246	321	katikati	katikati	k a t i k a t i		Biggs-85-2005	163	False	
1572	Austral_128	to chew	aust1304	321	ʔauʔau	ʔauʔau	ʔ a u ʔ a u		Meyer-128-2005	1327	False	8
2852	Tahitian_173	to chew	tahi1242	321	'au'au	'au'au	ʔ a u ʔ a u		Clark-173-2005	1327	False	8
3842	Penrhyn_235	to chew	penr1237	321	ngau	ngau	ŋ a u		POLLEX	1327	False	8
4319	Mangareva_239	to chew	mang1401	321	'amama	'amama	ʔ a m a m a		POLLEX	78	False	1
4795	Tuamotuan_246	to chew	tuam1242	321	ŋau	ŋau	ŋ a u		POLLEX	1327	False	8
5791	Rapanui_264	to chew	rapa1244	321	mama	mama	m a m a		POLLEX	78	False	1
178	NorthMarquesan_38	to choose	nort2845	1750	vae	vae	v a e		POLLEX	140	False	10
436	Hawaiian_52	to choose	hawa1245	1750	wae	wae	w a e		71458	140	False	10
437	Hawaiian_52	to choose	hawa1245	1750	koho	koho	k o h o		71458	835	False	
707	Rarotongan_58	to choose	raro1241	1750	ìri	ìri	ʔ i r i		POLLEX	79	False	1
977	Maori_85	to choose	maor1246	1750	whiri	firi	f i r i		Biggs-85-2005	79	False	1
1510	Austral_128	to choose	aust1304	1750	maʔiti	maʔiti	m a ʔ i t i		Meyer-128-2005	1050	False	6
2799	Tahitian_173	to choose	tahi1242	1750	ma'iti	ma'iti	m a ʔ i t i		Clark-173-2005	1050	False	6
3793	Penrhyn_235	to choose	penr1237	1750	hiri	hiri	h i r i		POLLEX	79	False	1
4730	Tuamotuan_246	to choose	tuam1242	1750	koikoi	koikoi	k o i k o i		POLLEX	871	False	
5735	Rapanui_264	to choose	rapa1244	1750	vae	vae	v a e		POLLEX	140	False	10
45	NorthMarquesan_38	to climb	nort2845	1102	hiti	hiti	h i t i		POLLEX	1051	False	6
342	Hawaiian_52	to climb	hawa1245	1102	pi'i	pi'i	p i ʔ i		71458	1051	False	6
577	Rarotongan_58	to climb	raro1241	1102	kake-a -ìa -na	kake-a -ìa -na	k a k e + a _ ʔ i a _ n a		POLLEX	656	False	32
883	Maori_85	to climb	maor1246	1102	piki	piki	p i k i		Biggs-85-2005	1051	False	6
1404	Austral_128	to climb	aust1304	1102	piʔi	piʔi	p i ʔ i		Meyer-128-2005	1051	False	6
2705	Tahitian_173	to climb	tahi1242	1102	ta'uma	ta'uma	t a ʔ u m a	pa'uma	Clark-173-2005	840	False	44
3702	Penrhyn_235	to climb	penr1237	1102	kake	kake	k a k e		POLLEX	656	False	32
4140	Mangareva_239	to climb	mang1401	1102	piki	piki	p i k i		POLLEX	1051	False	6
4617	Tuamotuan_246	to climb	tuam1242	1102	kake	kake	k a k e		POLLEX	656	False	32
5625	Rapanui_264	to climb	rapa1244	1102	eke	eke	e k e		POLLEX	496	False	2
285	NorthMarquesan_38	to come	nort2845	1446	he'e  mai	he'e  mai	h e ʔ e _ m a i		POLLEX	80	False	1,42
286	NorthMarquesan_38	to come	nort2845	1446	tihe	tihe	t i h e		POLLEX	607	False	
523	Hawaiian_52	to come	hawa1245	1446	[hele] mai	mai	m a i		71458	80	False	1,42
826	Rarotongan_58	to come	raro1241	1446	tātā'i	tātā'i	t aː t aː ʔ i		POLLEX	1352	False	
1055	Maori_85	to come	maor1246	1446	haere mai	haere mai	h a e r e _ m a i		Biggs-85-2005	80	False	1,42
1608	Austral_128	to come	aust1304	1446	ʔaere mai	ʔaere mai	ʔ a e r e _ m a i		Meyer-128-2005	80	True	1,42
1609	Austral_128	to come	aust1304	1446	ʔano mai	ʔano mai	ʔ a n o _ m a i		Meyer-128-2005	80	False	1,23
2885	Tahitian_173	to come	tahi1242	1446	haere mai	haere mai	h a e r e _ m a i		Clark-173-2005	80	False	1,42
4356	Mangareva_239	to come	mang1401	1446	a'u	a'u	a ʔ u		POLLEX	841	False	44
4837	Tuamotuan_246	to come	tuam1242	1446	(haere) mai	mai	m a i		POLLEX	80	False	1,42
5831	Rapanui_264	to come	rapa1244	1446	tu'u	tu'u	t u ʔ u		POLLEX	996	False	
245	NorthMarquesan_38	to cook	nort2845	1100	nunu	nunu	n u n u		POLLEX	1407	False	9
246	NorthMarquesan_38	to cook	nort2845	1100	tao	tao	t a o		POLLEX	141	False	10
486	Hawaiian_52	to cook	hawa1245	1100	ho'omo'a	ho'omo'a	h o ʔ o m o ʔ a		71458	884	False	
785	Rarotongan_58	to cook	raro1241	1100	tao	tao	t a o	ta'u	POLLEX	141	False	10
1023	Maori_85	to cook	maor1246	1100	tao	tao	t a o		Biggs-85-2005	141	False	10
1570	Austral_128	to cook	aust1304	1100	tau	tau	t a u		Meyer-128-2005	141	False	10
1571	Austral_128	to cook	aust1304	1100	tunu	tunu	t u n u		Meyer-128-2005	1407	False	9
2850	Tahitian_173	to cook	tahi1242	1100	'eu	'eu	ʔ e u		Clark-173-2005	141	False	10
2851	Tahitian_173	to cook	tahi1242	1100	tunu	tunu	t u n u		Clark-173-2005	1407	False	9
3841	Penrhyn_235	to cook	penr1237	1100	too	too	t oː		POLLEX	141	False	10
4318	Mangareva_239	to cook	mang1401	1100	tunu	tunu	t u n u		POLLEX	1407	False	9
4794	Tuamotuan_246	to cook	tuam1242	1100	tao	tao	t a o		POLLEX	141	False	10
5790	Rapanui_264	to cook	rapa1244	1100	tunu	tunu	t u n u		POLLEX	1407	False	9
14	NorthMarquesan_38	to count	nort2845	1420	ta/tau/	tau	t a u	ta/tau/	POLLEX	1329	False	8
309	Hawaiian_52	to count	hawa1245	1420	helu	helu	h e l u		71458	643	False	
545	Rarotongan_58	to count	raro1241	1420	tatau	tatau	t a t a u		POLLEX	1329	False	8
546	Rarotongan_58	to count	raro1241	1420	tārē	tārē	t aː r eː		POLLEX	816	False	43
851	Maori_85	to count	maor1246	1420	tatau	tatau	t a t a u		Biggs-85-2005	1329	False	8
1372	Austral_128	to count	aust1304	1420	taiʔo	taiʔo	t a i ʔ o		Meyer-128-2005	1408	False	9
2675	Tahitian_173	to count	tahi1242	1420	tai'o	tai'o	t a i ʔ o		Clark-173-2005	1408	False	9
3685	Penrhyn_235	to count	penr1237	1420	ta/tau	tau	t a u	ta/tau	POLLEX	1329	False	8
4115	Mangareva_239	to count	mang1401	1420	tou'ara	tou'ara	t o u ʔ a r a		POLLEX	1329	False	8
5594	Rapanui_264	to count	rapa1244	1420	tataku	tataku	t a t a k u		POLLEX	1329	False	8
251	NorthMarquesan_38	to cry	nort2845	1839	ue	ue	u e		POLLEX	728	False	38
252	NorthMarquesan_38	to cry	nort2845	1839	tani	tani	t a n i	taki	POLLEX	81	False	1
492	Hawaiian_52	to cry	hawa1245	1839	kani	kani	k a n i		71458	81	False	1
493	Hawaiian_52	to cry	hawa1245	1839	uwē	uwē	u w eː		71458	728	False	38
792	Rarotongan_58	to cry	raro1241	1839	tangi	tangi	t a ŋ i		POLLEX	81	False	1
1028	Maori_85	to cry	maor1246	1839	tangi	tangi	t a ŋ i		Biggs-85-2005	81	False	1
1576	Austral_128	to cry	aust1304	1839	ʔeva	ʔeva	ʔ e v a		Meyer-128-2005	1237	False	72
2856	Tahitian_173	to cry	tahi1242	1839	ta'i	ta'i	t a ʔ i		Clark-173-2005	81	False	1
3846	Penrhyn_235	to cry	penr1237	1839	tangi	tangi	t a ŋ i		POLLEX	81	False	1
4324	Mangareva_239	to cry	mang1401	1839	koa	koa	k o a		POLLEX	824	False	
4800	Tuamotuan_246	to cry	tuam1242	1839	taŋi	taŋi	t a ŋ i		POLLEX	81	False	1
5795	Rapanui_264	to cry	rapa1244	1839	taŋi	taŋi	t a ŋ i	tagi	POLLEX	81	False	1
186	NorthMarquesan_38	to cut, hack	nort2845	1432	taài	taài	t a ʔ a i		POLLEX	82	False	1
187	NorthMarquesan_38	to cut, hack	nort2845	1432	kokoti	kokoti	k o k o t i	'o'oti	POLLEX	1409	False	9
188	NorthMarquesan_38	to cut, hack	nort2845	1432	'ihi	'ihi	ʔ i h i		POLLEX	142	False	10
444	Hawaiian_52	to cut, hack	hawa1245	1432	moku	moku	m o k u		71458	946	False	54, 14
445	Hawaiian_52	to cut, hack	hawa1245	1432	'oki	'oki	ʔ o k i		71458	1409	False	9
716	Rarotongan_58	to cut, hack	raro1241	1432	tarai	tarai	t a r a i		POLLEX	82	False	1
717	Rarotongan_58	to cut, hack	raro1241	1432	motu	motu	m o t u		POLLEX	946	False	54, 14
718	Rarotongan_58	to cut, hack	raro1241	1432	kootia	kootia	k oː t i a	kokoti	POLLEX	1409	False	9
984	Maori_85	to cut, hack	maor1246	1432	taa	taa	t aː		Biggs-85-2005	82	False	1
1520	Austral_128	to cut, hack	aust1304	1432	taapuu	taapuu	t aː p uː		Meyer-128-2005	249	True	12
2806	Tahitian_173	to cut, hack	tahi1242	1432	taapuu	taapuu	t aː p uː		Clark-173-2005	249	False	12
3800	Penrhyn_235	to cut, hack	penr1237	1432	tarai	tarai	t a r a i		POLLEX	82	False	1
4264	Mangareva_239	to cut, hack	mang1401	1432	'akakiukiu	'akakiukiu	ʔ a k a k i u k i u		POLLEX	800	False	
4265	Mangareva_239	to cut, hack	mang1401	1432	tarai	tarai	t a r a i		POLLEX	82	False	1
4740	Tuamotuan_246	to cut, hack	tuam1242	1432	kokoti	kokoti	k o k o t i		POLLEX	1409	False	9
4741	Tuamotuan_246	to cut, hack	tuam1242	1432	ihi	ihi	i h i		POLLEX	142	False	10
5743	Rapanui_264	to cut, hack	rapa1244	1432	hore	hore	h o r e		POLLEX	983	False	
5744	Rapanui_264	to cut, hack	rapa1244	1432	avahi	avahi	a v a h i	vahi // a/bahi // a/bahi	POLLEX	299	False	13
5745	Rapanui_264	to cut, hack	rapa1244	1432	tarai	tarai	t a r a i		POLLEX	82	False	1
5746	Rapanui_264	to cut, hack	rapa1244	1432	motu	motu	m o t u		POLLEX	946	False	54, 14
191	NorthMarquesan_38	to die, be dead	nort2845	2101	kèo	kèo	k ʔ e o		POLLEX	448	False	
192	NorthMarquesan_38	to die, be dead	nort2845	2101	mate	mate	m a t e		POLLEX	83	False	1
448	Hawaiian_52	to die, be dead	hawa1245	2101	make	make	m a k e		71458	83	False	1
723	Rarotongan_58	to die, be dead	raro1241	2101	po'e	po'e	p o ʔ e		POLLEX	631	False	3
724	Rarotongan_58	to die, be dead	raro1241	2101	mate	mate	m a t e		POLLEX	83	False	1
987	Maori_85	to die, be dead	maor1246	2101	mate	mate	m a t e		Biggs-85-2005	83	False	1
1523	Austral_128	to die, be dead	aust1304	2101	mate	mate	m a t e		Meyer-128-2005	83	False	1
2809	Tahitian_173	to die, be dead	tahi1242	2101	pohe	pohe	p o h e		Clark-173-2005	631	False	3
3804	Penrhyn_235	to die, be dead	penr1237	2101	mate	mate	m a t e		POLLEX	83	False	1
4269	Mangareva_239	to die, be dead	mang1401	2101	mate	mate	m a t e	mate	POLLEX	83	False	1
4744	Tuamotuan_246	to die, be dead	tuam1242	2101	pohe	pohe	p o h e		POLLEX	631	False	3
4745	Tuamotuan_246	to die, be dead	tuam1242	2101	mate	mate	m a t e		POLLEX	83	False	1
5750	Rapanui_264	to die, be dead	rapa1244	2101	mate	mate	m a t e		POLLEX	83	False	1
169	NorthMarquesan_38	to dig	nort2845	1418	keì (i)	keì	k e ʔ i		POLLEX	84	False	1
430	Hawaiian_52	to dig	hawa1245	1418	'eli	'eli	ʔ e l i		71458	84	False	1
697	Rarotongan_58	to dig	raro1241	1418	keri	keri	k e r i		POLLEX	84	False	1
972	Maori_85	to dig	maor1246	1418	keri	keri	k e r i		Biggs-85-2005	84	False	1
1503	Austral_128	to dig	aust1304	1418	paʔi	paʔi	p a ʔ i		Meyer-128-2005	377	False	
1504	Austral_128	to dig	aust1304	1418	ʔiri	ʔiri	ʔ i r i		Meyer-128-2005	84	False	1
2794	Tahitian_173	to dig	tahi1242	1418	'eru	'eru	ʔ e r u		Clark-173-2005	84	False	1
3787	Penrhyn_235	to dig	penr1237	1418	keri	keri	k e r i		POLLEX	84	False	1
4251	Mangareva_239	to dig	mang1401	1418	pokopoko	pokopoko	p o k o p o k o		POLLEX	795	False	
4252	Mangareva_239	to dig	mang1401	1418	keri	keri	k e r i		POLLEX	84	False	1
4725	Tuamotuan_246	to dig	tuam1242	1418	keri	keri	k e r i		POLLEX	84	False	1
5727	Rapanui_264	to dig	rapa1244	1418	kakaro	kakaro	k a k a r o	ka/karo/ // ka/karo/	POLLEX	477	False	1?
5728	Rapanui_264	to dig	rapa1244	1418	keri	keri	k e r i		POLLEX	84	False	1
233	NorthMarquesan_38	to dream	nort2845	1920	moemoea	moemoea	m o e m o e a		POLLEX	1195	False	7,27
474	Hawaiian_52	to dream	hawa1245	1920	moemoeā	moemoeā	m o e m o e aː		71458	1195	False	7,27
475	Hawaiian_52	to dream	hawa1245	1920	moe'uhane	moe'uhane	m o e ʔ u h a n e		71458	1195	False	7
769	Rarotongan_58	to dream	raro1241	1920	moemoeaa	moemoeaa	m o e m o e aː		POLLEX	1195	False	7,27
1012	Maori_85	to dream	maor1246	1920	moemoeaa	moemoeaa	m o e m o e aː		Biggs-85-2005	1195	False	7,27
1555	Austral_128	to dream	aust1304	1920	ʔaʔaʔeimoe	ʔaʔaʔeimoe	ʔ a ʔ a ʔ e i m o e		Meyer-128-2005	1195	False	7
1556	Austral_128	to dream	aust1304	1920	moemoeaa	moemoeaa	m o e m o e aː		Meyer-128-2005	1195	False	7,27
2838	Tahitian_173	to dream	tahi1242	1920	ta'oto'otoaa	ta'oto'otoaa	t a ʔ o t o ʔ o t o aː		Clark-173-2005	584	False	27
2839	Tahitian_173	to dream	tahi1242	1920	moemoeaa	moemoeaa	m o e m o e aː		Clark-173-2005	1195	False	7,27
3831	Penrhyn_235	to dream	penr1237	1920	moemoeaa	moemoeaa	m o e m o e aː		POLLEX	1195	False	7,27
4304	Mangareva_239	to dream	mang1401	1920	moemoea	moemoea	m o e m o e a	moemoeaa	POLLEX	1195	False	7,27
4781	Tuamotuan_246	to dream	tuam1242	1920	moemoeaa	moemoeaa	m o e m o e aː		POLLEX	1195	False	7,27
5779	Rapanui_264	to dream	rapa1244	1920	moe	moe	m o e		POLLEX	1195	False	7
244	NorthMarquesan_38	to drink	nort2845	1401	inu	inu	i n u		POLLEX	85	False	1
485	Hawaiian_52	to drink	hawa1245	1401	inu	inu	i n u		71458	85	False	1
784	Rarotongan_58	to drink	raro1241	1401	inu	inu	i n u		POLLEX	85	False	1
1022	Maori_85	to drink	maor1246	1401	inu	inu	i n u		Biggs-85-2005	85	False	1
1569	Austral_128	to drink	aust1304	1401	unu	unu	u n u		Meyer-128-2005	85	False	1
2849	Tahitian_173	to drink	tahi1242	1401	inu	inu	i n u		Clark-173-2005	85	False	1
3840	Penrhyn_235	to drink	penr1237	1401	inu	inu	i n u		POLLEX	85	False	1
4317	Mangareva_239	to drink	mang1401	1401	inu	inu	i n u	unu // inu	POLLEX	85	False	1
4793	Tuamotuan_246	to drink	tuam1242	1401	inu	inu	i n u		POLLEX	85	False	1
5789	Rapanui_264	to drink	rapa1244	1401	unu	unu	u n u		POLLEX	85	False	1
248	NorthMarquesan_38	to eat	nort2845	1336	'ai	'ai	ʔ a i	kai	POLLEX	86	False	1,44
488	Hawaiian_52	to eat	hawa1245	1336	'ai	'ai	ʔ a i		71458	86	False	1,44
787	Rarotongan_58	to eat	raro1241	1336	kai-nga	kai-nga	k a i + ŋ a		POLLEX	86	False	1,44
1025	Maori_85	to eat	maor1246	1336	kai	kai	k a i		Biggs-85-2005	86	False	1,44
1573	Austral_128	to eat	aust1304	1336	ʔai	ʔai	ʔ a i		Meyer-128-2005	86	False	1,44
2853	Tahitian_173	to eat	tahi1242	1336	'amu	'amu	ʔ a m u		Clark-173-2005	86	True	1,43
3843	Penrhyn_235	to eat	penr1237	1336	kai	kai	k a i		POLLEX	86	False	1,44
4320	Mangareva_239	to eat	mang1401	1336	kai	kai	k a i	kai	POLLEX	86	False	1,44
4796	Tuamotuan_246	to eat	tuam1242	1336	kai	kai	k a i		POLLEX	86	False	1,44
5792	Rapanui_264	to eat	rapa1244	1336	kai	kai	k a i		POLLEX	86	False	1,44
157	NorthMarquesan_38	to fall	nort2845	1280	huu te henua	huu te henua	h uː _ t e _ h e n u a		POLLEX	384	False	
158	NorthMarquesan_38	to fall	nort2845	1280	vi'i	vi'i	v i ʔ i		POLLEX	1364	False	86?
159	NorthMarquesan_38	to fall	nort2845	1280	topa	topa	t o p a		POLLEX	300	False	13
160	NorthMarquesan_38	to fall	nort2845	1280	hina	hina	h i n a	hika (m'n)	POLLEX	842	False	44
161	NorthMarquesan_38	to fall	nort2845	1280	moku'u	moku'u	m o k u ʔ u	maku'u	POLLEX	197	False	11
162	NorthMarquesan_38	to fall	nort2845	1280	mekèe	mekèe	m e k ʔ e e		POLLEX	143	False	10
425	Hawaiian_52	to fall	hawa1245	1280	hā'ule	hā'ule	h aː ʔ u l e		71458	794	False	
686	Rarotongan_58	to fall	raro1241	1280	topa	topa	t o p a		POLLEX	300	False	13
687	Rarotongan_58	to fall	raro1241	1280	ìnga	ìnga	ʔ i ŋ a		POLLEX	842	False	44
688	Rarotongan_58	to fall	raro1241	1280	marere	marere	m a r e r e		POLLEX	250	False	12
689	Rarotongan_58	to fall	raro1241	1280	makuru	makuru	m a k u r u		POLLEX	197	False	11
967	Maori_85	to fall	maor1246	1280	makere	makere	m a k e r e		Biggs-85-2005	143	False	10
1495	Austral_128	to fall	aust1304	1280	topa	topa	t o p a		Meyer-128-2005	300	False	13
1496	Austral_128	to fall	aust1304	1280	marua	marua	m a r u a		Meyer-128-2005	276	False	12?
2789	Tahitian_173	to fall	tahi1242	1280	topa	topa	t o p a		Clark-173-2005	300	False	13
3782	Penrhyn_235	to fall	penr1237	1280	singa	singa	s i ŋ a		POLLEX	842	False	44
4243	Mangareva_239	to fall	mang1401	1280	topa	topa	t o p a	topa	POLLEX	300	False	13
4245	Mangareva_239	to fall	mang1401	1280	marere	marere	m a r e r e		POLLEX	250	False	12
4715	Tuamotuan_246	to fall	tuam1242	1280	topa	topa	t o p a		POLLEX	300	False	13
4716	Tuamotuan_246	to fall	tuam1242	1280	hiŋa	hiŋa	h i ŋ a		POLLEX	842	False	44
4717	Tuamotuan_246	to fall	tuam1242	1280	marere	marere	m a r e r e		POLLEX	250	False	12
4718	Tuamotuan_246	to fall	tuam1242	1280	makiri	makiri	m a k i r i		POLLEX	143	False	10
5721	Rapanui_264	to fall	rapa1244	1280	higa	higa	h i g a	hiŋa	POLLEX	842	False	44
5722	Rapanui_264	to fall	rapa1244	1280	topa	topa	t o p a		POLLEX	300	False	13
268	NorthMarquesan_38	to fear	nort2845	1419	ha'ameta'u	ha'ameta'u	h a ʔ a m e t a ʔ u	meta'u	POLLEX	87	False	1
506	Hawaiian_52	to fear	hawa1245	1419	maka'u	maka'u	m a k a ʔ u		71458	87	False	1
805	Rarotongan_58	to fear	raro1241	1419	iì	iì	i ʔ i		POLLEX	1410	True	9
806	Rarotongan_58	to fear	raro1241	1419	mataku	mataku	m a t a k u		POLLEX	87	False	1
1040	Maori_85	to fear	maor1246	1419	mataku	mataku	m a t a k u		Biggs-85-2005	87	False	1
1589	Austral_128	to fear	aust1304	1419	meʔameʔa	meʔameʔa	m e ʔ a m e ʔ a		Meyer-128-2005	385	False	
1590	Austral_128	to fear	aust1304	1419	mata'u	mata'u	m a t a ʔ u		Meyer-128-2005	87	False	1
1591	Austral_128	to fear	aust1304	1419	riʔariʔa	riʔariʔa	r i ʔ a r i ʔ a		Meyer-128-2005	1330	True	8
2869	Tahitian_173	to fear	tahi1242	1419	ri'ari'a	ri'ari'a	r i ʔ a r i ʔ a		Clark-173-2005	1330	False	8
3857	Penrhyn_235	to fear	penr1237	1419	mataku	mataku	m a t a k u		POLLEX	87	False	1
4337	Mangareva_239	to fear	mang1401	1419	mataku	mataku	m a t a k u	mataku	POLLEX	87	False	1
4818	Tuamotuan_246	to fear	tuam1242	1419	mataku	mataku	m a t a k u		POLLEX	87	False	1
5809	Rapanui_264	to fear	rapa1244	1419	mataku	mataku	m a t a k u		POLLEX	87	False	1
5810	Rapanui_264	to fear	rapa1244	1419	riaria	riaria	r i a r i a		POLLEX	1330	True	8
122	NorthMarquesan_38	to flow	nort2845	2003	tahe	tahe	t a h e		POLLEX	144	False	10
396	Hawaiian_52	to flow	hawa1245	2003	kahe	kahe	k a h e		71458	144	False	10
653	Rarotongan_58	to flow	raro1241	2003	ta'e	ta'e	t a ʔ e		POLLEX	144	False	10
936	Maori_85	to flow	maor1246	2003	tere	tere	t e r e		Biggs-85-2005	144	False	10
1463	Austral_128	to flow	aust1304	2003	taʔe	taʔe	t a ʔ e		Meyer-128-2005	144	False	10
2759	Tahitian_173	to flow	tahi1242	2003	tahe	tahe	t a h e		Clark-173-2005	144	False	10
3755	Penrhyn_235	to flow	penr1237	2003	tahe	tahe	t a h e		POLLEX	144	False	10
4210	Mangareva_239	to flow	mang1401	2003	ta'e	ta'e	t a ʔ e	ta'e	POLLEX	144	False	10
4685	Tuamotuan_246	to flow	tuam1242	2003	tahe	tahe	t a h e		POLLEX	144	False	10
5690	Rapanui_264	to flow	rapa1244	2003	tehe	tehe	t e h e		POLLEX	144	False	10
150	NorthMarquesan_38	to fly	nort2845	1441	ona	ona	o n a		POLLEX	376	False	
419	Hawaiian_52	to fly	hawa1245	1441	lele	lele	l e l e		71458	198	False	11
680	Rarotongan_58	to fly	raro1241	1441	rere	rere	r e r e		POLLEX	198	False	11
960	Maori_85	to fly	maor1246	1441	rere	rere	r e r e		Biggs-85-2005	198	False	11
1488	Austral_128	to fly	aust1304	1441	ʔaʔamaraʔa	ʔaʔamaraʔa	ʔ a ʔ a m a r a ʔ a		Meyer-128-2005	357	False	
1489	Austral_128	to fly	aust1304	1441	rere	rere	r e r e		Meyer-128-2005	198	False	11
2783	Tahitian_173	to fly	tahi1242	1441	rere	rere	r e r e		Clark-173-2005	198	False	11
3776	Penrhyn_235	to fly	penr1237	1441	rere	rere	r e r e		POLLEX	198	False	11
4236	Mangareva_239	to fly	mang1401	1441	rere	rere	r e r e	rere	POLLEX	198	False	11
4709	Tuamotuan_246	to fly	tuam1242	1441	rere	rere	r e r e		POLLEX	198	False	11
5713	Rapanui_264	to fly	rapa1244	1441	rere	rere	r e r e		POLLEX	198	False	11
177	NorthMarquesan_38	to grow	nort2845	479	tupu	tupu	t u p u		POLLEX	88	False	1
434	Hawaiian_52	to grow	hawa1245	479	kupu	kupu	k u p u		71458	88	False	1
435	Hawaiian_52	to grow	hawa1245	479	ulu	ulu	u l u		71458	830	False	
706	Rarotongan_58	to grow	raro1241	479	tupu	tupu	t u p u		POLLEX	88	False	1
976	Maori_85	to grow	maor1246	479	tupu	tupu	t u p u		Biggs-85-2005	88	False	1
1509	Austral_128	to grow	aust1304	479	tupu	tupu	t u p u		Meyer-128-2005	88	False	1
2798	Tahitian_173	to grow	tahi1242	479	tupu	tupu	t u p u		Clark-173-2005	88	False	1
3792	Penrhyn_235	to grow	penr1237	479	tupu	tupu	t u p u		POLLEX	88	False	1
4257	Mangareva_239	to grow	mang1401	479	tupu	tupu	t u p u		POLLEX	88	False	1
4729	Tuamotuan_246	to grow	tuam1242	479	tupu	tupu	t u p u		POLLEX	88	False	1
5733	Rapanui_264	to grow	rapa1244	479	riku	riku	r i k u		POLLEX	980	False	
5734	Rapanui_264	to grow	rapa1244	479	tupu	tupu	t u p u		POLLEX	88	False	1
240	NorthMarquesan_38	to hear	nort2845	1408	'ono	'ono	ʔ o n o	'oko	POLLEX	89	False	1
481	Hawaiian_52	to hear	hawa1245	1408	ho'olono	ho'olono	h o ʔ o l o n o		71458	89	False	1
778	Rarotongan_58	to hear	raro1241	1408	rongo	rongo	r o ŋ o		POLLEX	89	False	1
1018	Maori_85	to hear	maor1246	1408	rongo	rongo	r o ŋ o		Biggs-85-2005	89	False	1
1564	Austral_128	to hear	aust1304	1408	ʔiiroʔaroʔa	ʔiiroʔaroʔa	ʔ iː r o ʔ a r o ʔ a	ʔaʔaroʔo	Meyer-128-2005	89	False	1
2845	Tahitian_173	to hear	tahi1242	1408	fa'aro'o	fa'aro'o	f a ʔ a r o ʔ o		Clark-173-2005	89	False	1
3836	Penrhyn_235	to hear	penr1237	1408	rongo	rongo	r o ŋ o		POLLEX	89	False	1
4311	Mangareva_239	to hear	mang1401	1408	'akarongo	'akarongo	ʔ a k a r o ŋ o	rogo	POLLEX	89	False	1
4787	Tuamotuan_246	to hear	tuam1242	1408	roŋo	roŋo	r o ŋ o		POLLEX	89	False	1
5785	Rapanui_264	to hear	rapa1244	1408	garo'a	garo'a	g a r o ʔ a		POLLEX	89	False	1
46	NorthMarquesan_38	to hide	nort2845	602	hakanaa	hakanaa	h a k a n aː		POLLEX	861	False	
343	Hawaiian_52	to hide	hawa1245	602	hūnā	hūnā	h uː n aː		71458	90	False	1,16
578	Rarotongan_58	to hide	raro1241	602	pi(i)pini	pipini	p i p i n i	puni	POLLEX	90	False	1
884	Maori_85	to hide	maor1246	602	huna	huna	h u n a		Biggs-85-2005	90	False	1,16
1405	Austral_128	to hide	aust1304	602	ʔuna	ʔuna	ʔ u n a	taapuni	Meyer-128-2005	90	False	1
2706	Tahitian_173	to hide	tahi1242	602	taapuni	taapuni	t aː p u n i		Clark-173-2005	90	False	1
3703	Penrhyn_235	to hide	penr1237	602	koopiri	koopiri	k oː p i r i		POLLEX	721	False	
4141	Mangareva_239	to hide	mang1401	602	pupuni	pupuni	p u p u n i	pu/puni // pu/puni	POLLEX	90	False	1
4618	Tuamotuan_246	to hide	tuam1242	602	taahuna	taahuna	t aː h u n a		POLLEX	90	False	1,16
5626	Rapanui_264	to hide	rapa1244	602	romi	romi	r o m i		POLLEX	966	False	
198	NorthMarquesan_38	to hit	nort2845	1433	ta	ta	t a		POLLEX	145	False	10
199	NorthMarquesan_38	to hit	nort2845	1433	pehi	pehi	p e h i	kere	POLLEX	461	False	
200	NorthMarquesan_38	to hit	nort2845	1433	tuì	tuì	t u ʔ i	tuki	POLLEX	1331	False	8
201	NorthMarquesan_38	to hit	nort2845	1433	patu	patu	p a t u		POLLEX	1197	False	7
451	Hawaiian_52	to hit	hawa1245	1433	ku'i	ku'i	k u ʔ i		71458	1331	False	8
452	Hawaiian_52	to hit	hawa1245	1433	hahau	hahau	h a h a u		71458	252	False	12
730	Rarotongan_58	to hit	raro1241	1433	tuki	tuki	t u k i		POLLEX	1331	False	8
731	Rarotongan_58	to hit	raro1241	1433	ta-ia	ta-ia	t a + i a	taa	POLLEX	145	False	10
